RT	Name	EdU_4h_OCT4_18h_OFF_ES	EdU_4h_OCT4_18h_OFF_MS	EdU_4h_OCT4_18h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ4647	0.563174	NA	NA	0.5639	NA	NA
ES	IZ4648	0.52619	NA	NA	0.504192	NA	NA
ES	IZ4649	0.509483	NA	NA	0.421567	NA	NA
ES	IZ4650	0.44162	NA	NA	0.505874	NA	NA
ES	IZ4651	0.453737	NA	NA	0.445322	NA	NA
ES	IZ4652	0.636091	NA	NA	0.55097	NA	NA
ES	IZ4653	0.821982	NA	NA	0.858565	NA	NA
ES	IZ4654	0.848814	NA	NA	0.890717	NA	NA
ES	IZ4655	0.757891	NA	NA	0.730433	NA	NA
ES	IZ4656	0.635583	NA	NA	0.627753	NA	NA
ES	IZ4657	0.688255	NA	NA	0.626096	NA	NA
ES	IZ4658	0.672544	NA	NA	0.606051	NA	NA
ES	IZ4659	0.619387	NA	NA	0.593124	NA	NA
ES	IZ4660	0.586711	NA	NA	0.618977	NA	NA
ES	IZ4661	0.515559	NA	NA	0.542606	NA	NA
ES	IZ4662	0.544937	NA	NA	0.56891	NA	NA
ES	IZ4663	0.508972	NA	NA	0.521734	NA	NA
ES	IZ4664	0.50467	NA	NA	0.49128	NA	NA
ES	IZ4665	0.558612	NA	NA	0.543437	NA	NA
ES	IZ4666	0.549485	NA	NA	0.609389	NA	NA
ES	IZ4667	0.542909	NA	NA	0.535099	NA	NA
ES	IZ4668	0.567468	NA	NA	0.496698	NA	NA
ES	IZ4669	0.517074	NA	NA	0.465819	NA	NA
ES	IZ4670	0.471503	NA	NA	0.447451	NA	NA
ES	IZ4671	0.570509	NA	NA	0.424083	NA	NA
ES	IZ4672	0.582903	NA	NA	0.510877	NA	NA
ES	IZ4673	0.641414	NA	NA	0.593525	NA	NA
ES	IZ4674	0.669779	NA	NA	0.699134	NA	NA
ES	IZ4675	0.508472	NA	NA	0.656963	NA	NA
ES	IZ4676	0.549988	NA	NA	0.585189	NA	NA
ES	IZ4677	0.517582	NA	NA	0.558478	NA	NA
ES	IZ4678	0.506938	NA	NA	0.538443	NA	NA
ES	IZ4679	0.568232	NA	NA	0.543453	NA	NA
ES	IZ4680	0.560633	NA	NA	0.548438	NA	NA
ES	IZ4681	0.524158	NA	NA	0.480831	NA	NA
ES	IZ4682	0.530751	NA	NA	0.534262	NA	NA
ES	IZ4683	0.727241	NA	NA	0.645282	NA	NA
ES	IZ4684	0.713073	NA	NA	0.594796	NA	NA
ES	IZ4685	0.612794	NA	NA	0.54511	NA	NA
ES	IZ4686	0.593549	NA	NA	0.520068	NA	NA
ES	IZ4687	0.638108	NA	NA	0.475831	NA	NA
ES	IZ4688	0.551506	NA	NA	0.497526	NA	NA
ES	IZ4689	1.03948	NA	NA	1.08607	NA	NA
ES	IZ4690	0.69838	NA	NA	0.727518	NA	NA
ES	IZ4691	0.602425	NA	NA	0.620657	NA	NA
ES	IZ4692	0.766744	NA	NA	0.57348	NA	NA
ES	IZ4693	0.835629	NA	NA	0.665337	NA	NA
ES	IZ4694	0.98125	NA	NA	0.895327	NA	NA
ES	IZ4695	0.823219	NA	NA	0.754641	NA	NA
ES	IZ4696	0.755112	NA	NA	0.661147	NA	NA
ES	IZ4697	0.705225	NA	NA	0.772585	NA	NA
ES	IZ4698	0.775617	NA	NA	0.778861	NA	NA
ES	IZ4699	0.684714	NA	NA	0.7271	NA	NA
ES	IZ4700	0.714578	NA	NA	0.608544	NA	NA
ES	IZ4701	0.554028	NA	NA	0.507121	NA	NA
ES	IZ4702	0.632537	NA	NA	0.52926	NA	NA
ES	IZ4703	0.674067	NA	NA	0.609381	NA	NA
ES	IZ4704	0.738399	NA	NA	0.665334	NA	NA
ES	IZ4705	1.16837	NA	NA	1.08772	NA	NA
ES	IZ4706	1.18075	NA	NA	0.985448	NA	NA
ES	IZ4707	0.931592	NA	NA	0.691212	NA	NA
ES	IZ4708	0.719666	NA	NA	0.619416	NA	NA
ES	IZ4709	0.744475	NA	NA	0.567228	NA	NA
ES	IZ4710	0.795601	NA	NA	0.621057	NA	NA
ES	IZ4711	0.665963	NA	NA	0.526334	NA	NA
ES	IZ4712	0.693833	NA	NA	0.632777	NA	NA
ES	IZ4713	0.850576	NA	NA	0.632337	NA	NA
ES	IZ4714	0.726243	NA	NA	0.581006	NA	NA
ES	IZ4715	0.664209	NA	NA	0.432007	NA	NA
ES	IZ4716	0.709266	NA	NA	0.510041	NA	NA
ES	IZ4717	0.620905	NA	NA	0.538433	NA	NA
ES	IZ4718	0.742951	NA	NA	0.548458	NA	NA
ES	IZ4719	1.04529	NA	NA	0.840634	NA	NA
ES	IZ4720	0.840178	NA	NA	1.17036	NA	NA
ES	IZ4721	0.854855	NA	NA	0.918232	NA	NA
ES	IZ4722	0.881464	NA	NA	0.82435	NA	NA
ES	IZ4723	1.13747	NA	NA	0.897391	NA	NA
ES	IZ4724	0.959463	NA	NA	0.872752	NA	NA
ES	IZ4725	0.956953	NA	NA	0.789739	NA	NA
ES	IZ4726	0.702688	NA	NA	0.681589	NA	NA
ES	IZ4727	0.47555	NA	NA	0.498371	NA	NA
ES	IZ4728	0.49227	NA	NA	0.552642	NA	NA
ES	IZ4729	0.650774	NA	NA	0.640699	NA	NA
ES	IZ4730	0.629015	NA	NA	0.63486	NA	NA
ES	IZ4731	0.629492	NA	NA	0.773833	NA	NA
ES	IZ4732	0.544428	NA	NA	0.64279	NA	NA
ES	IZ4733	0.55811	NA	NA	0.600211	NA	NA
ES	IZ4734	0.456559	NA	NA	0.543034	NA	NA
ES	IZ4735	0.543669	NA	NA	0.523009	NA	NA
ES	IZ4736	0.559113	NA	NA	0.593517	NA	NA
ES	IZ4737	0.570252	NA	NA	0.458305	NA	NA
ES	IZ4738	0.55202	NA	NA	0.429098	NA	NA
ES	IZ4739	0.523672	NA	NA	0.454956	NA	NA
ES	IZ4740	0.656604	NA	NA	0.567237	NA	NA
ES	IZ4741	0.976424	NA	NA	0.959992	NA	NA
ES	IZ4742	0.43352	NA	NA	0.333499	NA	NA
ES	IZ4743	0.394257	NA	NA	0.412363	NA	NA
ES	IZ4744	0.426163	NA	NA	0.366471	NA	NA
ES	IZ4745	0.464413	NA	NA	0.357295	NA	NA
ES	IZ4746	0.44516	NA	NA	0.40903	NA	NA
ES	IZ4747	0.424904	NA	NA	0.376498	NA	NA
ES	IZ4748	0.39832	NA	NA	0.398609	NA	NA
ES	IZ4749	0.440612	NA	NA	0.397362	NA	NA
ES	IZ4750	0.421623	NA	NA	0.376914	NA	NA
ES	IZ4751	0.42998	NA	NA	0.446608	NA	NA
ES	IZ4752	0.212709	NA	NA	0.242081	NA	NA
ES	IZ4753	0.276515	NA	NA	0.231235	NA	NA
ES	IZ4754	0.40414	NA	NA	0.433253	NA	NA
ES	IZ4755	0.417306	NA	NA	0.330569	NA	NA
ES	IZ4756	0.410985	NA	NA	0.40111	NA	NA
ES	IZ4757	0.327917	NA	NA	0.355618	NA	NA
ES	IZ4758	0.379079	NA	NA	0.376079	NA	NA
ES	IZ4759	0.810041	NA	NA	0.83142	NA	NA
ES	IZ4760	0.848045	NA	NA	0.754241	NA	NA
ES	IZ4761	0.154973	NA	NA	0.267962	NA	NA
ES	IZ4762	1.00097	NA	NA	0.895304	NA	NA
ES	IZ4764	1.34766	NA	NA	1.15952	NA	NA
ES	IZ4765	0.999676	NA	NA	0.872333	NA	NA
ES	IZ4766	0.788049	NA	NA	0.678686	NA	NA
ES	IZ4767	0.605696	NA	NA	0.62942	NA	NA
ES	IZ4768	0.589499	NA	NA	0.520479	NA	NA
ES	IZ4769	0.821954	NA	NA	0.633602	NA	NA
ES	IZ4770	0.913614	NA	NA	0.614396	NA	NA
ES	IZ4771	0.938156	NA	NA	0.646949	NA	NA
ES	IZ4772	0.769791	NA	NA	0.565149	NA	NA
ES	IZ4773	0.76171	NA	NA	0.475832	NA	NA
ES	IZ4774	0.948027	NA	NA	0.587259	NA	NA
ES	IZ4775	0.767276	NA	NA	0.62443	NA	NA
ES	IZ4776	0.871848	NA	NA	0.639464	NA	NA
ES	IZ4777	1.01721	NA	NA	0.838951	NA	NA
ES	IZ4778	1.19698	NA	NA	1.0823	NA	NA
ES	IZ4779	1.47147	NA	NA	1.60948	NA	NA
ES	IZ4780	1.0848	NA	NA	1.04014	NA	NA
ES	IZ4781	0.939203	NA	NA	0.873604	NA	NA
ES	IZ4782	1.0415	NA	NA	0.835195	NA	NA
ES	IZ4783	0.867018	NA	NA	0.867342	NA	NA
ES	IZ4784	0.891847	NA	NA	0.818944	NA	NA
ES	IZ4785	1.03011	NA	NA	0.945809	NA	NA
ES	IZ4786	1.09899	NA	NA	1.06268	NA	NA
ES	IZ4787	0.975161	NA	NA	0.912	NA	NA
ES	IZ4788	1.04579	NA	NA	0.942474	NA	NA
ES	IZ4789	0.82346	NA	NA	0.848114	NA	NA
ES	IZ4790	0.879174	NA	NA	0.832265	NA	NA
ES	IZ4791	0.829055	NA	NA	0.749226	NA	NA
ES	IZ4792	0.752584	NA	NA	0.539282	NA	NA
ES	IZ4793	0.814617	NA	NA	0.606053	NA	NA
ES	IZ4794	0.967319	NA	NA	0.795542	NA	NA
ES	IZ4795	0.908318	NA	NA	0.725016	NA	NA
ES	IZ4796	0.949582	NA	NA	0.783042	NA	NA
ES	IZ4797	0.895387	NA	NA	0.724173	NA	NA
ES	IZ4798	0.858434	NA	NA	0.835631	NA	NA
ES	IZ4799	0.969587	NA	NA	0.84064	NA	NA
ES	IZ4800	0.762684	NA	NA	0.676988	NA	NA
ES	IZ4801	0.833618	NA	NA	0.896994	NA	NA
ES	IZ4802	0.958183	NA	NA	1.05226	NA	NA
ES	IZ4803	0.654061	NA	NA	1.00257	NA	NA
ES	IZ4804	0.637095	NA	NA	0.937454	NA	NA
ES	IZ4805	0.589004	NA	NA	1.02679	NA	NA
ES	IZ4806	0.753349	NA	NA	1.10608	NA	NA
ES	IZ4807	0.60621	NA	NA	0.630256	NA	NA
ES	IZ4808	0.500335	NA	NA	0.447422	NA	NA
ES	IZ4809	0.508985	NA	NA	0.443283	NA	NA
ES	IZ4810	0.574052	NA	NA	0.501289	NA	NA
ES	IZ4811	0.567205	NA	NA	0.550532	NA	NA
ES	IZ4812	0.432009	NA	NA	0.480852	NA	NA
ES	IZ4813	0.576334	NA	NA	0.616071	NA	NA
ES	IZ4814	0.605953	NA	NA	0.666573	NA	NA
ES	IZ4815	0.496827	NA	NA	0.580175	NA	NA
ES	IZ4816	0.625947	NA	NA	0.675328	NA	NA
ES	IZ4817	0.56697	NA	NA	0.62442	NA	NA
ES	IZ4818	0.625956	NA	NA	0.59354	NA	NA
ES	IZ4819	0.537836	NA	NA	0.601035	NA	NA
ES	IZ4820	0.612273	NA	NA	0.752938	NA	NA
ES	IZ4821	0.62749	NA	NA	0.644458	NA	NA
ES	IZ4822	0.671044	NA	NA	0.615242	NA	NA
ES	IZ4823	0.862973	NA	NA	0.960003	NA	NA
ES	IZ4824	1.00604	NA	NA	0.914496	NA	NA
ES	IZ4825	0.822449	NA	NA	0.808071	NA	NA
ES	IZ4826	1.05187	NA	NA	1.03596	NA	NA
ES	IZ4827	1.08328	NA	NA	1.28889	NA	NA
ES	IZ4828	0.682178	NA	NA	0.684525	NA	NA
ES	IZ4829	0.700417	NA	NA	0.672416	NA	NA
ES	IZ4830	0.751555	NA	NA	0.654875	NA	NA
ES	IZ4831	0.760164	NA	NA	0.774681	NA	NA
ES	IZ4832	1.01897	NA	NA	1.02177	NA	NA
ES	IZ4833	1.12328	NA	NA	1.04848	NA	NA
ES	IZ4834	0.789549	NA	NA	0.762981	NA	NA
ES	IZ4835	0.692319	NA	NA	0.800559	NA	NA
ES	IZ4836	0.752821	NA	NA	0.658649	NA	NA
ES	IZ4837	0.705989	NA	NA	0.70458	NA	NA
ES	IZ4838	0.746998	NA	NA	0.648608	NA	NA
ES	IZ4839	0.795634	NA	NA	0.581017	NA	NA
ES	IZ4840	1.16964	NA	NA	1.24633	NA	NA
ES	IZ4841	1.17292	NA	NA	1.2576	NA	NA
ES	IZ4842	1.10887	NA	NA	1.17872	NA	NA
ES	IZ4843	0.688257	NA	NA	0.527595	NA	NA
ES	IZ4844	1.58087	NA	NA	1.27971	NA	NA
ES	IZ4845	0.557848	NA	NA	0.550124	NA	NA
ES	IZ4846	0.575575	NA	NA	0.54678	NA	NA
ES	IZ4847	0.635596	NA	NA	0.242926	NA	NA
ES	IZ4848	0.843725	NA	NA	0.742953	NA	NA
ES	IZ4849	0.751579	NA	NA	0.656989	NA	NA
ES	IZ4850	0.808266	NA	NA	0.821415	NA	NA
ES	IZ4851	0.753084	NA	NA	1.17163	NA	NA
ES	IZ4852	0.668739	NA	NA	0.791773	NA	NA
ES	IZ4853	0.623952	NA	NA	0.697894	NA	NA
ES	IZ4854	0.705979	NA	NA	0.727086	NA	NA
ES	IZ4855	0.737373	NA	NA	0.682853	NA	NA
ES	IZ4856	0.830057	NA	NA	0.756329	NA	NA
ES	IZ4857	0.924992	NA	NA	0.98168	NA	NA
ES	IZ4858	0.588735	NA	NA	0.554294	NA	NA
ES	IZ4859	0.4183	NA	NA	0.40695	NA	NA
ES	IZ4860	0.558616	NA	NA	0.564325	NA	NA
ES	IZ4861	0.538354	NA	NA	0.596032	NA	NA
ES	IZ4862	0.597098	NA	NA	0.477506	NA	NA
ES	IZ4863	0.767749	NA	NA	0.847279	NA	NA
ES	IZ4864	0.808299	NA	NA	0.770523	NA	NA
ES	IZ4865	0.844997	NA	NA	0.841451	NA	NA
ES	IZ4866	0.796883	NA	NA	0.815589	NA	NA
ES	IZ4867	0.840695	NA	NA	0.9337	NA	NA
ES	IZ4868	0.792835	NA	NA	0.984186	NA	NA
ES	IZ4869	0.489499	NA	NA	0.582679	NA	NA
ES	IZ4870	0.589766	NA	NA	0.666989	NA	NA
ES	IZ4871	0.64774	NA	NA	0.646133	NA	NA
ES	IZ4872	0.676086	NA	NA	0.655295	NA	NA
ES	IZ4873	0.970352	NA	NA	1.02719	NA	NA
ES	IZ4874	1.07265	NA	NA	0.899922	NA	NA
ES	IZ4875	1.01744	NA	NA	1.0393	NA	NA
ES	IZ4876	0.872097	NA	NA	0.966695	NA	NA
ES	IZ4877	0.727749	NA	NA	0.736273	NA	NA
ES	IZ4878	0.592264	NA	NA	0.506699	NA	NA
ES	IZ4879	0.528228	NA	NA	0.536362	NA	NA
ES	IZ4880	0.556077	NA	NA	0.567227	NA	NA
ES	IZ4881	0.476573	NA	NA	0.460807	NA	NA
ES	IZ4882	0.550504	NA	NA	0.573488	NA	NA
ES	IZ4883	0.401861	NA	NA	0.44286	NA	NA
ES	IZ4884	0.455815	NA	NA	0.463301	NA	NA
ES	IZ4885	0.528735	NA	NA	0.506727	NA	NA
ES	IZ4886	0.596843	NA	NA	0.599382	NA	NA
ES	IZ4887	0.579853	NA	NA	0.594762	NA	NA
ES	IZ4888	0.533284	NA	NA	0.606055	NA	NA
ES	IZ4889	0.517082	NA	NA	0.677441	NA	NA
ES	IZ4890	0.52443	NA	NA	0.659492	NA	NA
ES	IZ4891	0.717887	NA	NA	0.784299	NA	NA
ES	IZ4892	1.01189	NA	NA	0.909507	NA	NA
ES	IZ4893	0.943745	NA	NA	1.1065	NA	NA
ES	IZ4894	0.622168	NA	NA	0.570558	NA	NA
ES	IZ4895	0.67965	NA	NA	0.595206	NA	NA
ES	IZ4896	0.605449	NA	NA	0.529255	NA	NA
ES	IZ4897	0.732316	NA	NA	0.540114	NA	NA
ES	IZ4898	0.90398	NA	NA	0.688702	NA	NA
ES	IZ4899	0.862723	NA	NA	0.701642	NA	NA
ES	IZ4900	0.749301	NA	NA	0.634855	NA	NA
ES	IZ4901	0.486193	NA	NA	0.447035	NA	NA
ES	IZ4902	1.07595	NA	NA	1.06182	NA	NA
ES	IZ4903	0.905009	NA	NA	0.904911	NA	NA
ES	IZ4904	1.27118	NA	NA	1.06894	NA	NA
ES	IZ4905	1.20204	NA	NA	0.870258	NA	NA
ES	IZ4906	0.728256	NA	NA	0.64947	NA	NA
ES	IZ4907	0.569268	NA	NA	0.567654	NA	NA
ES	IZ4908	0.89919	NA	NA	0.849406	NA	NA
ES	IZ4909	0.896411	NA	NA	0.864845	NA	NA
ES	IZ4910	0.829798	NA	NA	0.839776	NA	NA
ES	IZ4911	0.801967	NA	NA	0.800549	NA	NA
ES	IZ4912	0.648997	NA	NA	0.943295	NA	NA
ES	IZ4913	0.751074	NA	NA	0.909922	NA	NA
ES	IZ4914	0.694073	NA	NA	0.765915	NA	NA
ES	IZ4915	0.496325	NA	NA	0.733784	NA	NA
ES	IZ4916	0.751563	NA	NA	0.784698	NA	NA
ES	IZ4917	0.767765	NA	NA	0.85523	NA	NA
ES	IZ4918	0.765231	NA	NA	0.798048	NA	NA
ES	IZ4919	0.819935	NA	NA	0.884022	NA	NA
ES	IZ4920	0.813855	NA	NA	0.769253	NA	NA
ES	IZ4921	0.808289	NA	NA	0.813516	NA	NA
ES	IZ4922	0.87261	NA	NA	0.904926	NA	NA
ES	IZ4923	1.15876	NA	NA	1.02094	NA	NA
ES	IZ4924	0.731816	NA	NA	0.58017	NA	NA
ES	IZ4925	0.72624	NA	NA	0.515056	NA	NA
ES	IZ4926	0.767272	NA	NA	0.444542	NA	NA
ES	IZ4927	0.945521	NA	NA	0.550137	NA	NA
ES	IZ4928	0.937945	NA	NA	0.655304	NA	NA
ES	IZ4929	0.773341	NA	NA	0.714159	NA	NA
ES	IZ4930	0.625455	NA	NA	0.638608	NA	NA
ES	IZ4931	0.616592	NA	NA	0.659901	NA	NA
ES	IZ4932	0.584697	NA	NA	0.643619	NA	NA
ES	IZ4933	0.601672	NA	NA	0.698718	NA	NA
ES	IZ4934	1.31674	NA	NA	1.30517	NA	NA
ES	IZ4935	1.08909	NA	NA	1.06311	NA	NA
ES	IZ4936	0.903231	NA	NA	0.924516	NA	NA
ES	IZ4937	0.836653	NA	NA	0.86609	NA	NA
ES	IZ4938	0.840684	NA	NA	0.902825	NA	NA
ES	IZ4939	0.827761	NA	NA	0.771731	NA	NA
ES	IZ4940	0.799426	NA	NA	0.79847	NA	NA
ES	IZ4941	0.775115	NA	NA	0.617768	NA	NA
ES	IZ4942	0.939446	NA	NA	0.807228	NA	NA
ES	IZ4943	0.843994	NA	NA	0.700796	NA	NA
ES	IZ4944	0.867039	NA	NA	0.861907	NA	NA
ES	IZ4945	0.798159	NA	NA	0.762992	NA	NA
ES	IZ4946	0.731812	NA	NA	0.713717	NA	NA
ES	IZ4947	0.729786	NA	NA	0.822267	NA	NA
ES	IZ4948	0.666484	NA	NA	0.584351	NA	NA
ES	IZ4949	0.617863	NA	NA	0.572238	NA	NA
ES	IZ4950	0.511011	NA	NA	0.504219	NA	NA
ES	IZ4951	0.602159	NA	NA	0.542609	NA	NA
ES	IZ4952	0.585454	NA	NA	0.632741	NA	NA
ES	IZ4953	0.557084	NA	NA	0.664489	NA	NA
ES	IZ4954	0.503919	NA	NA	0.626919	NA	NA
ES	IZ4955	0.64875	NA	NA	0.606883	NA	NA
ES	IZ4956	0.646472	NA	NA	0.568921	NA	NA
ES	IZ4957	0.730805	NA	NA	0.79556	NA	NA
ES	IZ4958	0.766243	NA	NA	0.745467	NA	NA
ES	IZ4959	0.73081	NA	NA	0.742969	NA	NA
ES	IZ4960	0.727502	NA	NA	0.736274	NA	NA
ES	IZ4961	0.641164	NA	NA	0.737943	NA	NA
ES	IZ4962	0.722939	NA	NA	0.755074	NA	NA
ES	IZ4963	0.838664	NA	NA	0.796389	NA	NA
ES	IZ4964	0.736127	NA	NA	0.707898	NA	NA
ES	IZ4965	0.735849	NA	NA	0.841461	NA	NA
ES	IZ4966	0.762686	NA	NA	0.620233	NA	NA
ES	IZ4967	0.62142	NA	NA	0.596041	NA	NA
ES	IZ4968	0.618115	NA	NA	0.528001	NA	NA
ES	IZ4969	0.72826	NA	NA	0.569317	NA	NA
ES	IZ4970	0.588235	NA	NA	0.602734	NA	NA
ES	IZ4971	0.745977	NA	NA	0.621492	NA	NA
ES	IZ4972	0.734853	NA	NA	0.734623	NA	NA
ES	IZ4973	1.56744	NA	NA	1.4016	NA	NA
ES	IZ4974	0.712549	NA	NA	0.727918	NA	NA
ES	IZ4975	0.679639	NA	NA	0.709554	NA	NA
ES	IZ4976	0.680923	NA	NA	0.711238	NA	NA
ES	IZ4977	0.692808	NA	NA	0.702875	NA	NA
ES	IZ4978	0.579356	NA	NA	0.604376	NA	NA
ES	IZ4979	0.582413	NA	NA	0.592698	NA	NA
ES	IZ4980	0.64673	NA	NA	0.647782	NA	NA
ES	IZ4981	0.659905	NA	NA	0.729175	NA	NA
ES	IZ4982	0.639384	NA	NA	0.651545	NA	NA
ES	IZ4983	0.662943	NA	NA	0.659065	NA	NA
ES	IZ4984	0.851832	NA	NA	0.710414	NA	NA
ES	IZ4985	0.757387	NA	NA	0.758387	NA	NA
ES	IZ4986	0.897168	NA	NA	0.821007	NA	NA
ES	IZ4987	0.799137	NA	NA	0.710805	NA	NA
ES	IZ4988	0.736869	NA	NA	0.682863	NA	NA
ES	IZ4989	0.715856	NA	NA	0.659896	NA	NA
ES	IZ4990	0.74852	NA	NA	0.665311	NA	NA
ES	IZ4991	0.669016	NA	NA	0.650317	NA	NA
ES	IZ4992	0.699902	NA	NA	0.669499	NA	NA
ES	IZ4993	0.718143	NA	NA	0.677438	NA	NA
ES	IZ4994	0.727239	NA	NA	0.695773	NA	NA
ES	IZ4995	0.676098	NA	NA	0.664916	NA	NA
ES	IZ4996	0.673553	NA	NA	0.581824	NA	NA
ES	IZ4997	0.540133	NA	NA	0.585188	NA	NA
ES	IZ4998	0.64874	NA	NA	0.636091	NA	NA
ES	IZ4999	0.766256	NA	NA	0.767991	NA	NA
ES	IZ5000	0.765234	NA	NA	0.812245	NA	NA
ES	IZ5001	0.799677	NA	NA	0.63945	NA	NA
ES	IZ5002	0.607739	NA	NA	0.613592	NA	NA
ES	IZ5003	0.577335	NA	NA	0.553872	NA	NA
ES	IZ5004	0.576342	NA	NA	0.551379	NA	NA
ES	IZ5005	0.596586	NA	NA	0.585577	NA	NA
ES	IZ5006	0.583414	NA	NA	0.521732	NA	NA
ES	IZ5007	0.533281	NA	NA	0.514229	NA	NA
ES	IZ5008	0.471007	NA	NA	0.519239	NA	NA
ES	IZ5009	0.580642	NA	NA	0.559296	NA	NA
ES	IZ5010	0.645723	NA	NA	0.6499	NA	NA
ES	IZ5011	0.747503	NA	NA	0.731686	NA	NA
ES	IZ5012	0.618875	NA	NA	0.701223	NA	NA
ES	IZ5013	0.59507	NA	NA	0.733764	NA	NA
ES	IZ5014	0.672037	NA	NA	0.782198	NA	NA
ES	IZ5015	0.755629	NA	NA	0.894071	NA	NA
ES	IZ5016	0.74548	NA	NA	0.643619	NA	NA
ES	IZ5017	0.77258	NA	NA	0.643604	NA	NA
ES	IZ5018	0.832584	NA	NA	0.745469	NA	NA
ES	IZ5019	0.874117	NA	NA	0.865664	NA	NA
ES	IZ5020	0.902489	NA	NA	0.904927	NA	NA
ES	IZ5021	0.575317	NA	NA	0.481666	NA	NA
ES	IZ5022	0.600127	NA	NA	0.52007	NA	NA
ES	IZ5023	0.715602	NA	NA	0.741693	NA	NA
ES	IZ5024	0.678135	NA	NA	0.684518	NA	NA
ES	IZ5025	0.442631	NA	NA	0.442431	NA	NA
ES	IZ5026	0.587973	NA	NA	0.596045	NA	NA
ES	IZ5027	0.54291	NA	NA	0.497538	NA	NA
ES	IZ5028	0.561138	NA	NA	0.495039	NA	NA
ES	IZ5029	0.531771	NA	NA	0.533437	NA	NA
ES	IZ5030	0.513546	NA	NA	0.560135	NA	NA
ES	IZ5031	0.751039	NA	NA	0.748789	NA	NA
ES	IZ5032	0.893364	NA	NA	0.809732	NA	NA
ES	IZ5033	0.989063	NA	NA	0.871485	NA	NA
ES	IZ5034	0.405412	NA	NA	0.526325	NA	NA
ES	IZ5035	0.415287	NA	NA	0.462474	NA	NA
ES	IZ5036	0.605721	NA	NA	0.551381	NA	NA
ES	IZ5037	0.686225	NA	NA	0.680346	NA	NA
ES	IZ5038	0.6642	NA	NA	0.580581	NA	NA
ES	IZ5039	0.711056	NA	NA	0.535109	NA	NA
ES	IZ5040	0.920968	NA	NA	0.8135	NA	NA
ES	IZ5041	0.923748	NA	NA	0.826433	NA	NA
ES	IZ5042	1.0372	NA	NA	0.739204	NA	NA
ES	IZ5043	0.509981	NA	NA	0.467485	NA	NA
ES	IZ5044	0.458842	NA	NA	0.434502	NA	NA
ES	IZ5047	0.738398	NA	NA	0.766328	NA	NA
ES	IZ5048	1.001	NA	NA	0.924131	NA	NA
ES	IZ5049	0.807535	NA	NA	0.681605	NA	NA
ES	IZ5050	0.880971	NA	NA	0.853146	NA	NA
ES	IZ5051	0.889323	NA	NA	0.879023	NA	NA
ES	IZ5052	0.934386	NA	NA	0.833532	NA	NA
ES	IZ5053	0.85386	NA	NA	0.844801	NA	NA
ES	IZ5054	0.726749	NA	NA	0.610634	NA	NA
ES	IZ5055	0.68675	NA	NA	0.593111	NA	NA
ES	IZ5056	0.789558	NA	NA	0.651974	NA	NA
ES	IZ5057	1.10683	NA	NA	1.46336	NA	NA
ES	IZ5058	1.24052	NA	NA	1.18664	NA	NA
ES	IZ5059	1.19243	NA	NA	1.11108	NA	NA
ES	IZ5060	0.875123	NA	NA	0.911559	NA	NA
ES	IZ5061	0.844996	NA	NA	0.91074	NA	NA
ES	IZ5062	0.796132	NA	NA	0.783857	NA	NA
ES	IZ5063	0.755853	NA	NA	0.70247	NA	NA
ES	IZ5064	0.679819	NA	NA	0.65781	NA	NA
ES	IZ5069	1.39321	NA	NA	1.14698	NA	NA
ES	IZ5071	0.730038	NA	NA	0.661162	NA	NA
ES	IZ5072	0.800939	NA	NA	0.755475	NA	NA
ES	IZ5073	0.654307	NA	NA	0.610625	NA	NA
ES	IZ5074	0.586203	NA	NA	0.534664	NA	NA
ES	IZ5075	0.647731	NA	NA	0.561817	NA	NA
ES	IZ5076	0.496827	NA	NA	0.54345	NA	NA
ES	IZ5077	0.746745	NA	NA	0.664058	NA	NA
ES	IZ5078	0.735858	NA	NA	0.639446	NA	NA
ES	IZ5079	0.627239	NA	NA	0.586018	NA	NA
ES	IZ5080	0.765732	NA	NA	0.657802	NA	NA
ES	IZ5081	0.773847	NA	NA	0.675341	NA	NA
ES	IZ5082	0.625725	NA	NA	0.525086	NA	NA
ES	IZ5083	0.444666	NA	NA	0.512562	NA	NA
ES	IZ5084	0.659398	NA	NA	0.670334	NA	NA
ES	IZ5085	0.703456	NA	NA	0.735445	NA	NA
ES	IZ5086	0.914895	NA	NA	0.884037	NA	NA
ES	IZ5087	0.892617	NA	NA	0.913268	NA	NA
ES	IZ5088	1.04682	NA	NA	1.01844	NA	NA
ES	IZ5089	1.043	NA	NA	1.05057	NA	NA
ES	IZ5090	0.897923	NA	NA	0.838137	NA	NA
ES	IZ5091	0.923491	NA	NA	0.880692	NA	NA
ES	IZ5092	0.756608	NA	NA	0.749611	NA	NA
ES	IZ5093	0.773594	NA	NA	0.690786	NA	NA
ES	IZ5094	0.801973	NA	NA	0.86191	NA	NA
ES	IZ5095	0.71889	NA	NA	0.777187	NA	NA
ES	IZ5096	0.643691	NA	NA	0.73377	NA	NA
ES	IZ5097	0.627472	NA	NA	0.771744	NA	NA
ES	IZ5098	0.829799	NA	NA	1.07144	NA	NA
ES	IZ5099	0.835141	NA	NA	1.03388	NA	NA
ES	IZ5100	0.99415	NA	NA	1.02679	NA	NA
ES	IZ5101	1.02453	NA	NA	1.04806	NA	NA
