RT	Name	EdU_4h_OCT4_12h_OFF_ES	EdU_4h_OCT4_12h_OFF_MS	EdU_4h_OCT4_12h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ4812	0.42637	NA	NA	0.480852	NA	NA
ES	IZ4813	0.604718	NA	NA	0.616071	NA	NA
ES	IZ4814	0.565987	NA	NA	0.666573	NA	NA
ES	IZ4815	0.544664	NA	NA	0.580175	NA	NA
ES	IZ4816	0.626925	NA	NA	0.675328	NA	NA
ES	IZ4817	0.584317	NA	NA	0.62442	NA	NA
ES	IZ4818	0.587906	NA	NA	0.59354	NA	NA
ES	IZ4819	0.590591	NA	NA	0.601035	NA	NA
ES	IZ4820	0.609512	NA	NA	0.752938	NA	NA
ES	IZ4821	0.712812	NA	NA	0.644458	NA	NA
ES	IZ4822	0.635337	NA	NA	0.615242	NA	NA
ES	IZ4823	0.824791	NA	NA	0.960003	NA	NA
ES	IZ4824	0.758451	NA	NA	0.914496	NA	NA
ES	IZ4825	0.747025	NA	NA	0.808071	NA	NA
ES	IZ4826	0.789987	NA	NA	1.03596	NA	NA
ES	IZ4827	0.987241	NA	NA	1.28889	NA	NA
ES	IZ4828	0.662361	NA	NA	0.684525	NA	NA
ES	IZ4829	0.67468	NA	NA	0.672416	NA	NA
ES	IZ4830	0.710107	NA	NA	0.654875	NA	NA
ES	IZ4831	0.734428	NA	NA	0.774681	NA	NA
ES	IZ4832	0.919398	NA	NA	1.02177	NA	NA
ES	IZ4833	1.03077	NA	NA	1.04848	NA	NA
ES	IZ4834	0.682779	NA	NA	0.762981	NA	NA
ES	IZ4835	0.702595	NA	NA	0.800559	NA	NA
ES	IZ4836	0.76086	NA	NA	0.658649	NA	NA
ES	IZ4837	0.713422	NA	NA	0.70458	NA	NA
ES	IZ4838	0.733221	NA	NA	0.648608	NA	NA
ES	IZ4839	0.782169	NA	NA	0.581017	NA	NA
ES	IZ4840	1.06291	NA	NA	1.24633	NA	NA
ES	IZ4841	1.10345	NA	NA	1.2576	NA	NA
ES	IZ4842	0.948828	NA	NA	1.17872	NA	NA
ES	IZ4843	0.644942	NA	NA	0.527595	NA	NA
ES	IZ4844	1.40549	NA	NA	1.27971	NA	NA
ES	IZ4845	0.570192	NA	NA	0.550124	NA	NA
ES	IZ4846	0.525444	NA	NA	0.54678	NA	NA
ES	IZ4847	0.563282	NA	NA	0.242926	NA	NA
ES	IZ4848	0.679171	NA	NA	0.742953	NA	NA
ES	IZ4849	0.599927	NA	NA	0.656989	NA	NA
ES	IZ4850	0.747626	NA	NA	0.821415	NA	NA
ES	IZ4851	0.743744	NA	NA	1.17163	NA	NA
ES	IZ4852	0.734404	NA	NA	0.791773	NA	NA
ES	IZ4853	0.630539	NA	NA	0.697894	NA	NA
ES	IZ4854	0.79028	NA	NA	0.727086	NA	NA
ES	IZ4855	0.703801	NA	NA	0.682853	NA	NA
ES	IZ4856	0.744933	NA	NA	0.756329	NA	NA
ES	IZ4857	0.842202	NA	NA	0.98168	NA	NA
ES	IZ4858	0.583098	NA	NA	0.554294	NA	NA
ES	IZ4859	0.459678	NA	NA	0.40695	NA	NA
ES	IZ4860	0.614323	NA	NA	0.564325	NA	NA
ES	IZ4861	0.693584	NA	NA	0.596032	NA	NA
ES	IZ4862	0.638354	NA	NA	0.477506	NA	NA
ES	IZ4863	0.786655	NA	NA	0.847279	NA	NA
ES	IZ4864	0.820913	NA	NA	0.770523	NA	NA
ES	IZ4865	0.898957	NA	NA	0.841451	NA	NA
ES	IZ4866	0.804698	NA	NA	0.815589	NA	NA
ES	IZ4867	0.974038	NA	NA	0.9337	NA	NA
ES	IZ4868	0.847013	NA	NA	0.984186	NA	NA
ES	IZ4869	0.655154	NA	NA	0.582679	NA	NA
ES	IZ4870	0.695686	NA	NA	0.666989	NA	NA
ES	IZ4871	0.663873	NA	NA	0.646133	NA	NA
ES	IZ4872	0.631724	NA	NA	0.655295	NA	NA
ES	IZ4873	0.889966	NA	NA	1.02719	NA	NA
ES	IZ4874	0.885163	NA	NA	0.899922	NA	NA
ES	IZ4875	0.962607	NA	NA	1.0393	NA	NA
ES	IZ4876	0.853924	NA	NA	0.966695	NA	NA
ES	IZ4877	0.727215	NA	NA	0.736273	NA	NA
ES	IZ4878	0.640722	NA	NA	0.506699	NA	NA
ES	IZ4879	0.58581	NA	NA	0.536362	NA	NA
ES	IZ4880	0.599917	NA	NA	0.567227	NA	NA
ES	IZ4881	0.512838	NA	NA	0.460807	NA	NA
ES	IZ4882	0.598113	NA	NA	0.573488	NA	NA
ES	IZ4883	0.46029	NA	NA	0.44286	NA	NA
ES	IZ4884	0.458796	NA	NA	0.463301	NA	NA
ES	IZ4885	0.503834	NA	NA	0.506727	NA	NA
ES	IZ4886	0.620038	NA	NA	0.599382	NA	NA
ES	IZ4887	0.647924	NA	NA	0.594762	NA	NA
ES	IZ4888	0.562674	NA	NA	0.606055	NA	NA
ES	IZ4889	0.620024	NA	NA	0.677441	NA	NA
ES	IZ4890	0.500235	NA	NA	0.659492	NA	NA
ES	IZ4891	0.737428	NA	NA	0.784299	NA	NA
ES	IZ4892	0.956331	NA	NA	0.909507	NA	NA
ES	IZ4893	1.05449	NA	NA	1.1065	NA	NA
ES	IZ4894	0.590609	NA	NA	0.570558	NA	NA
ES	IZ4895	0.670758	NA	NA	0.595206	NA	NA
ES	IZ4896	0.56178	NA	NA	0.529255	NA	NA
ES	IZ4897	0.646749	NA	NA	0.540114	NA	NA
ES	IZ4898	0.69239	NA	NA	0.688702	NA	NA
ES	IZ4899	0.834413	NA	NA	0.701642	NA	NA
ES	IZ4900	0.754845	NA	NA	0.634855	NA	NA
ES	IZ4901	0.626054	NA	NA	0.447035	NA	NA
ES	IZ4902	0.926281	NA	NA	1.06182	NA	NA
ES	IZ4903	0.778262	NA	NA	0.904911	NA	NA
ES	IZ4904	1.07073	NA	NA	1.06894	NA	NA
ES	IZ4905	1.02627	NA	NA	0.870258	NA	NA
ES	IZ4906	0.673478	NA	NA	0.64947	NA	NA
ES	IZ4907	0.616122	NA	NA	0.567654	NA	NA
ES	IZ4908	0.958403	NA	NA	0.849406	NA	NA
ES	IZ4909	0.851541	NA	NA	0.864845	NA	NA
ES	IZ4910	0.799274	NA	NA	0.839776	NA	NA
ES	IZ4911	0.789387	NA	NA	0.800549	NA	NA
ES	IZ4912	0.770443	NA	NA	0.943295	NA	NA
ES	IZ4913	0.732631	NA	NA	0.909922	NA	NA
ES	IZ4914	0.774064	NA	NA	0.765915	NA	NA
ES	IZ4915	0.595722	NA	NA	0.733784	NA	NA
ES	IZ4916	0.764457	NA	NA	0.784698	NA	NA
ES	IZ4917	0.76144	NA	NA	0.85523	NA	NA
ES	IZ4918	0.696587	NA	NA	0.798048	NA	NA
ES	IZ4919	0.763846	NA	NA	0.884022	NA	NA
ES	IZ4920	0.800777	NA	NA	0.769253	NA	NA
ES	IZ4921	0.740437	NA	NA	0.813516	NA	NA
ES	IZ4922	0.783078	NA	NA	0.904926	NA	NA
ES	IZ4923	1.0611	NA	NA	1.02094	NA	NA
ES	IZ4924	0.620337	NA	NA	0.58017	NA	NA
ES	IZ4925	0.651554	NA	NA	0.515056	NA	NA
ES	IZ4926	0.788781	NA	NA	0.444542	NA	NA
ES	IZ4927	0.884255	NA	NA	0.550137	NA	NA
ES	IZ4928	0.855739	NA	NA	0.655304	NA	NA
ES	IZ4929	0.722116	NA	NA	0.714159	NA	NA
ES	IZ4930	0.722422	NA	NA	0.638608	NA	NA
ES	IZ4931	0.614026	NA	NA	0.659901	NA	NA
ES	IZ4932	0.587596	NA	NA	0.643619	NA	NA
ES	IZ4933	0.634142	NA	NA	0.698718	NA	NA
ES	IZ4934	1.32653	NA	NA	1.30517	NA	NA
ES	IZ4935	1.03708	NA	NA	1.06311	NA	NA
ES	IZ4936	0.907963	NA	NA	0.924516	NA	NA
ES	IZ4937	0.859337	NA	NA	0.86609	NA	NA
ES	IZ4938	0.865035	NA	NA	0.902825	NA	NA
ES	IZ4939	0.744023	NA	NA	0.771731	NA	NA
ES	IZ4940	0.721208	NA	NA	0.79847	NA	NA
ES	IZ4941	0.662968	NA	NA	0.617768	NA	NA
ES	IZ4942	0.77885	NA	NA	0.807228	NA	NA
ES	IZ4943	0.778882	NA	NA	0.700796	NA	NA
ES	IZ4944	0.805281	NA	NA	0.861907	NA	NA
ES	IZ4945	0.761464	NA	NA	0.762992	NA	NA
ES	IZ4946	0.723	NA	NA	0.713717	NA	NA
ES	IZ4947	0.649771	NA	NA	0.822267	NA	NA
ES	IZ4948	0.652161	NA	NA	0.584351	NA	NA
ES	IZ4949	0.649145	NA	NA	0.572238	NA	NA
ES	IZ4950	0.600226	NA	NA	0.504219	NA	NA
ES	IZ4951	0.637731	NA	NA	0.542609	NA	NA
ES	IZ4952	0.633535	NA	NA	0.632741	NA	NA
ES	IZ4953	0.651561	NA	NA	0.664489	NA	NA
ES	IZ4954	0.613728	NA	NA	0.626919	NA	NA
ES	IZ4955	0.677375	NA	NA	0.606883	NA	NA
ES	IZ4956	0.717602	NA	NA	0.568921	NA	NA
ES	IZ4957	0.759656	NA	NA	0.79556	NA	NA
ES	IZ4958	0.781252	NA	NA	0.745467	NA	NA
ES	IZ4959	0.72422	NA	NA	0.742969	NA	NA
ES	IZ4960	0.645843	NA	NA	0.736274	NA	NA
ES	IZ4961	0.655766	NA	NA	0.737943	NA	NA
ES	IZ4962	0.758436	NA	NA	0.755074	NA	NA
ES	IZ4963	0.858739	NA	NA	0.796389	NA	NA
ES	IZ4964	0.756951	NA	NA	0.707898	NA	NA
ES	IZ4965	0.793863	NA	NA	0.841461	NA	NA
ES	IZ4966	0.677369	NA	NA	0.620233	NA	NA
ES	IZ4967	0.696589	NA	NA	0.596041	NA	NA
ES	IZ4968	0.621243	NA	NA	0.528001	NA	NA
ES	IZ4969	0.625725	NA	NA	0.569317	NA	NA
ES	IZ4970	0.610127	NA	NA	0.602734	NA	NA
ES	IZ4971	0.690894	NA	NA	0.621492	NA	NA
ES	IZ4972	0.733231	NA	NA	0.734623	NA	NA
ES	IZ4973	1.32353	NA	NA	1.4016	NA	NA
ES	IZ4974	0.808267	NA	NA	0.727918	NA	NA
ES	IZ4975	0.735625	NA	NA	0.709554	NA	NA
ES	IZ4976	0.699902	NA	NA	0.711238	NA	NA
ES	IZ4977	0.746426	NA	NA	0.702875	NA	NA
ES	IZ4978	0.611311	NA	NA	0.604376	NA	NA
ES	IZ4979	0.697794	NA	NA	0.592698	NA	NA
ES	IZ4980	0.640744	NA	NA	0.647782	NA	NA
ES	IZ4981	0.6954	NA	NA	0.729175	NA	NA
ES	IZ4982	0.593299	NA	NA	0.651545	NA	NA
ES	IZ4983	0.550675	NA	NA	0.659065	NA	NA
ES	IZ4984	0.681583	NA	NA	0.710414	NA	NA
ES	IZ4985	0.738627	NA	NA	0.758387	NA	NA
ES	IZ4986	0.915781	NA	NA	0.821007	NA	NA
ES	IZ4987	0.751818	NA	NA	0.710805	NA	NA
ES	IZ4988	0.617933	NA	NA	0.682863	NA	NA
ES	IZ4989	0.74283	NA	NA	0.659896	NA	NA
ES	IZ4990	0.674975	NA	NA	0.665311	NA	NA
ES	IZ4991	0.70322	NA	NA	0.650317	NA	NA
ES	IZ4992	0.651553	NA	NA	0.669499	NA	NA
ES	IZ4993	0.707103	NA	NA	0.677438	NA	NA
ES	IZ4994	0.640729	NA	NA	0.695773	NA	NA
ES	IZ4995	0.696589	NA	NA	0.664916	NA	NA
ES	IZ4996	0.619104	NA	NA	0.581824	NA	NA
ES	IZ4997	0.551284	NA	NA	0.585188	NA	NA
ES	IZ4998	0.685165	NA	NA	0.636091	NA	NA
ES	IZ4999	0.833496	NA	NA	0.767991	NA	NA
ES	IZ5000	0.775865	NA	NA	0.812245	NA	NA
ES	IZ5001	0.783063	NA	NA	0.63945	NA	NA
ES	IZ5002	0.64135	NA	NA	0.613592	NA	NA
ES	IZ5003	0.700489	NA	NA	0.553872	NA	NA
ES	IZ5004	0.64585	NA	NA	0.551379	NA	NA
ES	IZ5005	0.590306	NA	NA	0.585577	NA	NA
ES	IZ5006	0.533565	NA	NA	0.521732	NA	NA
ES	IZ5007	0.5921	NA	NA	0.514229	NA	NA
ES	IZ5008	0.574701	NA	NA	0.519239	NA	NA
ES	IZ5009	0.593611	NA	NA	0.559296	NA	NA
ES	IZ5010	0.645574	NA	NA	0.6499	NA	NA
ES	IZ5011	0.642234	NA	NA	0.731686	NA	NA
ES	IZ5012	0.662969	NA	NA	0.701223	NA	NA
ES	IZ5013	0.646148	NA	NA	0.733764	NA	NA
ES	IZ5014	0.582493	NA	NA	0.782198	NA	NA
ES	IZ5015	0.747942	NA	NA	0.894071	NA	NA
ES	IZ5016	0.705591	NA	NA	0.643619	NA	NA
ES	IZ5017	0.717896	NA	NA	0.643604	NA	NA
ES	IZ5018	0.819105	NA	NA	0.745469	NA	NA
ES	IZ5019	0.817598	NA	NA	0.865664	NA	NA
ES	IZ5020	0.932285	NA	NA	0.904927	NA	NA
ES	IZ5021	0.459994	NA	NA	0.481666	NA	NA
ES	IZ5022	0.642542	NA	NA	0.52007	NA	NA
ES	IZ5023	0.664164	NA	NA	0.741693	NA	NA
ES	IZ5024	0.641048	NA	NA	0.684518	NA	NA
ES	IZ5025	0.489418	NA	NA	0.442431	NA	NA
ES	IZ5026	0.682182	NA	NA	0.596045	NA	NA
ES	IZ5027	0.514052	NA	NA	0.497538	NA	NA
ES	IZ5028	0.546468	NA	NA	0.495039	NA	NA
ES	IZ5029	0.577097	NA	NA	0.533437	NA	NA
ES	IZ5030	0.544364	NA	NA	0.560135	NA	NA
ES	IZ5031	0.731415	NA	NA	0.748789	NA	NA
ES	IZ5032	0.895663	NA	NA	0.809732	NA	NA
ES	IZ5033	0.890535	NA	NA	0.871485	NA	NA
ES	IZ5034	0.449181	NA	NA	0.526325	NA	NA
ES	IZ5035	0.453388	NA	NA	0.462474	NA	NA
ES	IZ5036	0.622441	NA	NA	0.551381	NA	NA
ES	IZ5037	0.68457	NA	NA	0.680346	NA	NA
ES	IZ5038	0.732918	NA	NA	0.580581	NA	NA
ES	IZ5039	0.645551	NA	NA	0.535109	NA	NA
ES	IZ5040	0.816407	NA	NA	0.8135	NA	NA
ES	IZ5041	0.834711	NA	NA	0.826433	NA	NA
ES	IZ5042	0.85424	NA	NA	0.739204	NA	NA
ES	IZ5043	0.530261	NA	NA	0.467485	NA	NA
ES	IZ5044	0.560275	NA	NA	0.434502	NA	NA
ES	IZ5047	0.751239	NA	NA	0.766328	NA	NA
ES	IZ5048	0.961127	NA	NA	0.924131	NA	NA
ES	IZ5049	0.739543	NA	NA	0.681605	NA	NA
ES	IZ5050	0.830516	NA	NA	0.853146	NA	NA
ES	IZ5051	0.835321	NA	NA	0.879023	NA	NA
ES	IZ5052	0.786077	NA	NA	0.833532	NA	NA
ES	IZ5053	0.759332	NA	NA	0.844801	NA	NA
ES	IZ5054	0.71491	NA	NA	0.610634	NA	NA
ES	IZ5055	0.615831	NA	NA	0.593111	NA	NA
ES	IZ5056	0.787277	NA	NA	0.651974	NA	NA
ES	IZ5057	1.12355	NA	NA	1.46336	NA	NA
ES	IZ5058	1.00735	NA	NA	1.18664	NA	NA
ES	IZ5059	1.02929	NA	NA	1.11108	NA	NA
ES	IZ5060	0.797477	NA	NA	0.911559	NA	NA
ES	IZ5061	0.889956	NA	NA	0.91074	NA	NA
ES	IZ5062	0.83112	NA	NA	0.783857	NA	NA
ES	IZ5063	0.786961	NA	NA	0.70247	NA	NA
ES	IZ5064	0.698901	NA	NA	0.65781	NA	NA
ES	IZ5069	1.2773	NA	NA	1.14698	NA	NA
ES	IZ5071	0.704406	NA	NA	0.661162	NA	NA
ES	IZ5072	0.750334	NA	NA	0.755475	NA	NA
ES	IZ5073	0.69478	NA	NA	0.610625	NA	NA
ES	IZ5074	0.665652	NA	NA	0.534664	NA	NA
ES	IZ5075	0.644346	NA	NA	0.561817	NA	NA
ES	IZ5076	0.550086	NA	NA	0.54345	NA	NA
ES	IZ5077	0.731411	NA	NA	0.664058	NA	NA
ES	IZ5078	0.736234	NA	NA	0.639446	NA	NA
ES	IZ5079	0.640742	NA	NA	0.586018	NA	NA
ES	IZ5080	0.647355	NA	NA	0.657802	NA	NA
ES	IZ5081	0.723013	NA	NA	0.675341	NA	NA
ES	IZ5082	0.631136	NA	NA	0.525086	NA	NA
ES	IZ5083	0.490023	NA	NA	0.512562	NA	NA
ES	IZ5084	0.582499	NA	NA	0.670334	NA	NA
ES	IZ5085	0.675872	NA	NA	0.735445	NA	NA
ES	IZ5086	0.793589	NA	NA	0.884037	NA	NA
ES	IZ5087	0.859045	NA	NA	0.913268	NA	NA
ES	IZ5088	0.954808	NA	NA	1.01844	NA	NA
ES	IZ5089	0.860834	NA	NA	1.05057	NA	NA
ES	IZ5090	0.917881	NA	NA	0.838137	NA	NA
ES	IZ5091	0.877358	NA	NA	0.880692	NA	NA
ES	IZ5092	0.79026	NA	NA	0.749611	NA	NA
ES	IZ5093	0.727815	NA	NA	0.690786	NA	NA
ES	IZ5094	0.803494	NA	NA	0.86191	NA	NA
ES	IZ5095	0.626036	NA	NA	0.777187	NA	NA
ES	IZ5096	0.621537	NA	NA	0.73377	NA	NA
ES	IZ5097	0.629626	NA	NA	0.771744	NA	NA
ES	IZ5098	0.836794	NA	NA	1.07144	NA	NA
ES	IZ5099	0.750059	NA	NA	1.03388	NA	NA
ES	IZ5100	0.873743	NA	NA	1.02679	NA	NA
ES	IZ5101	0.846724	NA	NA	1.04806	NA	NA
ES	IZ5102	0.746132	NA	NA	1.11235	NA	NA
ES	IZ5103	0.940102	NA	NA	0.991706	NA	NA
ES	IZ5104	0.967416	NA	NA	1.06352	NA	NA
ES	IZ5105	0.979427	NA	NA	1.04512	NA	NA
ES	IZ5106	0.842511	NA	NA	0.948333	NA	NA
ES	IZ5107	0.906161	NA	NA	0.840626	NA	NA
LS	IZ1	NA	NA	0.0807692	NA	NA	0.0663646
LS	IZ2	NA	NA	0.214077	NA	NA	0.154859
LS	IZ4	NA	NA	0.0549468	NA	NA	0.0267113
LS	IZ5	NA	NA	0.106892	NA	NA	0.030475
LS	IZ6	NA	NA	0.0936795	NA	NA	0.0192023
LS	IZ7	NA	NA	0.115902	NA	NA	0.0392352
LS	IZ8	NA	NA	0.0693606	NA	NA	0.0300518
LS	IZ9	NA	NA	0.0741606	NA	NA	0.0379798
LS	IZ10	NA	NA	0.0966806	NA	NA	0.0467492
LS	IZ11	NA	NA	0.0720603	NA	NA	0.0384021
LS	IZ12	NA	NA	0.0996852	NA	NA	0.0308865
LS	IZ13	NA	NA	0.102093	NA	NA	0.101011
LS	IZ14	NA	NA	0.0768705	NA	NA	0.0914057
LS	IZ16	NA	NA	0.0690568	NA	NA	0.0651126
LS	IZ17	NA	NA	0.0714604	NA	NA	0.0417393
LS	IZ18	NA	NA	0.0777651	NA	NA	0.0467475
LS	IZ19	NA	NA	0.0465392	NA	NA	0.028384
LS	IZ21	NA	NA	0.0858748	NA	NA	0.124376
LS	IZ22	NA	NA	0.0708563	NA	NA	0.0217064
LS	IZ23	NA	NA	0.0798679	NA	NA	0.0467517
LS	IZ24	NA	NA	0.0594478	NA	NA	0.0233717
LS	IZ25	NA	NA	0.102682	NA	NA	0.0567614
LS	IZ26	NA	NA	0.0948797	NA	NA	0.101842
LS	IZ27	NA	NA	0.0699635	NA	NA	0.0542648
LS	IZ28	NA	NA	0.106287	NA	NA	0.0375649
LS	IZ29	NA	NA	0.0852726	NA	NA	0.101846
LS	IZ30	NA	NA	0.0714653	NA	NA	0.0400707
LS	IZ31	NA	NA	0.0852708	NA	NA	0.11937
LS	IZ32	NA	NA	0.0579508	NA	NA	0.022542
LS	IZ33	NA	NA	0.08107	NA	NA	0.0642737
LS	IZ34	NA	NA	0.0636527	NA	NA	0.205361
LS	IZ35	NA	NA	0.0639523	NA	NA	0.0333914
LS	IZ36	NA	NA	0.0402327	NA	NA	0.0626102
LS	IZ37	NA	NA	0.0903734	NA	NA	0.0237915
LS	IZ38	NA	NA	0.0747599	NA	NA	0.0450739
LS	IZ39	NA	NA	0.0696609	NA	NA	0.022542
LS	IZ41	NA	NA	0.16815	NA	NA	0.242089
LS	IZ42	NA	NA	0.0684588	NA	NA	0.0605176
LS	IZ43	NA	NA	0.057052	NA	NA	0.044245
LS	IZ44	NA	NA	0.0843677	NA	NA	0.0379806
LS	IZ45	NA	NA	0.0558468	NA	NA	0.030884
LS	IZ46	NA	NA	0.0753633	NA	NA	0.0392352
LS	IZ47	NA	NA	0.0816705	NA	NA	0.0576061
LS	IZ48	NA	NA	0.0618514	NA	NA	0.0233717
LS	IZ49	NA	NA	0.0756641	NA	NA	0.096833
LS	IZ50	NA	NA	0.114693	NA	NA	0.105185
LS	IZ51	NA	NA	0.0528476	NA	NA	0.0613622
LS	IZ52	NA	NA	0.0453431	NA	NA	0.0292196
LS	IZ53	NA	NA	0.064859	NA	NA	0.0438269
LS	IZ54	NA	NA	0.173554	NA	NA	0.132316
LS	IZ55	NA	NA	0.199066	NA	NA	0.275886
LS	IZ56	NA	NA	0.204169	NA	NA	0.210782
LS	IZ57	NA	NA	0.0678571	NA	NA	0.125633
LS	IZ58	NA	NA	0.085281	NA	NA	0.106444
LS	IZ59	NA	NA	0.119502	NA	NA	0.0609424
LS	IZ60	NA	NA	0.0636569	NA	NA	0.0317229
LS	IZ61	NA	NA	0.229396	NA	NA	0.20285
LS	IZ62	NA	NA	0.078368	NA	NA	0.0271303
LS	IZ63	NA	NA	0.0462438	NA	NA	0.0446657
LS	IZ64	NA	NA	0.0699593	NA	NA	0.0342261
LS	IZ65	NA	NA	0.0573444	NA	NA	0.0429872
LS	IZ66	NA	NA	0.0576488	NA	NA	0.0329791
LS	IZ67	NA	NA	0.0867725	NA	NA	0.0279659
LS	IZ68	NA	NA	0.184963	NA	NA	0.0943305
LS	IZ69	NA	NA	0.157939	NA	NA	0.085986
LS	IZ70	NA	NA	0.21258	NA	NA	0.110611
LS	IZ71	NA	NA	0.0678607	NA	NA	0.0267113
LS	IZ72	NA	NA	0.0816681	NA	NA	0.0367277
LS	IZ73	NA	NA	0.0630571	NA	NA	0.0333889
LS	IZ74	NA	NA	0.048941	NA	NA	0.086819
LS	IZ75	NA	NA	0.401414	NA	NA	0.371865
LS	IZ76	NA	NA	0.0849694	NA	NA	0.030889
LS	IZ77	NA	NA	0.0630517	NA	NA	0.0242089
LS	IZ78	NA	NA	0.0858718	NA	NA	0.0722067
LS	IZ79	NA	NA	0.0516443	NA	NA	0.037984
LS	IZ80	NA	NA	0.0537518	NA	NA	0.0500863
LS	IZ81	NA	NA	0.0846739	NA	NA	0.0584358
LS	IZ82	NA	NA	0.0366348	NA	NA	0.0267105
LS	IZ83	NA	NA	0.0675617	NA	NA	0.0338088
LS	IZ84	NA	NA	0.0801664	NA	NA	0.0605259
LS	IZ85	NA	NA	0.0897753	NA	NA	0.0171114
LS	IZ86	NA	NA	0.0852714	NA	NA	0.0333939
LS	IZ87	NA	NA	0.0852731	NA	NA	0.0204527
LS	IZ88	NA	NA	0.0918769	NA	NA	0.030889
LS	IZ89	NA	NA	0.0816669	NA	NA	0.0317212
LS	IZ90	NA	NA	0.0867761	NA	NA	0.0396509
LS	IZ91	NA	NA	0.0516497	NA	NA	0.0217056
LS	IZ92	NA	NA	0.126408	NA	NA	0.0617746
LS	IZ93	NA	NA	0.0201169	NA	NA	0.0250435
LS	IZ94	NA	NA	0.0699617	NA	NA	0.0367286
LS	IZ95	NA	NA	0.0771641	NA	NA	0.0438294
LS	IZ96	NA	NA	0.0780684	NA	NA	0.0479987
LS	IZ97	NA	NA	0.118305	NA	NA	0.0450756
LS	IZ98	NA	NA	0.071461	NA	NA	0.0129387
LS	IZ99	NA	NA	0.1243	NA	NA	0.0400715
LS	IZ100	NA	NA	0.0729615	NA	NA	0.0325542
LS	IZ101	NA	NA	0.0846679	NA	NA	0.0350617
LS	IZ102	NA	NA	0.117098	NA	NA	0.0350592
LS	IZ103	NA	NA	0.111693	NA	NA	0.0450798
LS	IZ104	NA	NA	0.19907	NA	NA	0.146085
LS	IZ105	NA	NA	0.204782	NA	NA	0.153194
LS	IZ106	NA	NA	0.0486414	NA	NA	0.0459136
LS	IZ107	NA	NA	0.0588527	NA	NA	0.0701233
LS	IZ108	NA	NA	0.0705585	NA	NA	0.0346443
LS	IZ109	NA	NA	0.0618526	NA	NA	0.0321402
LS	IZ110	NA	NA	0.080472	NA	NA	0.0375641
LS	IZ111	NA	NA	0.0882737	NA	NA	0.0692894
LS	IZ112	NA	NA	0.0768626	NA	NA	0.042574
LS	IZ113	NA	NA	0.0753687	NA	NA	0.0304716
LS	IZ114	NA	NA	0.0792687	NA	NA	0.0417401
LS	IZ115	NA	NA	0.0783644	NA	NA	0.0484186
LS	IZ116	NA	NA	0.0678541	NA	NA	0.0417393
LS	IZ117	NA	NA	0.357312	NA	NA	0.298021
LS	IZ118	NA	NA	0.044437	NA	NA	0.0333897
LS	IZ119	NA	NA	0.121005	NA	NA	0.0621895
LS	IZ121	NA	NA	0.088575	NA	NA	0.0325592
LS	IZ122	NA	NA	0.0789648	NA	NA	0.0342244
LS	IZ123	NA	NA	0.0777627	NA	NA	0.0425748
LS	IZ124	NA	NA	0.0519439	NA	NA	0.0388186
LS	IZ125	NA	NA	0.0546453	NA	NA	0.0922396
LS	IZ126	NA	NA	0.102088	NA	NA	0.0684505
LS	IZ127	NA	NA	0.0690567	NA	NA	0.0317237
LS	IZ128	NA	NA	0.0216229	NA	NA	0.109366
LS	IZ129	NA	NA	0.0753573	NA	NA	0.0350575
LS	IZ130	NA	NA	0.100287	NA	NA	0.0592688
LS	IZ131	NA	NA	0.064551	NA	NA	0.019199
LS	IZ132	NA	NA	0.0738622	NA	NA	0.0429888
LS	IZ133	NA	NA	0.093082	NA	NA	0.0425748
LS	IZ134	NA	NA	0.0936801	NA	NA	0.0421591
LS	IZ135	NA	NA	0.0750655	NA	NA	0.0175329
LS	IZ136	NA	NA	0.155524	NA	NA	0.0813851
LS	IZ137	NA	NA	0.0474417	NA	NA	0.0446599
LS	IZ138	NA	NA	0.0858761	NA	NA	0.0358947
LS	IZ139	NA	NA	0.113498	NA	NA	0.0254626
LS	IZ140	NA	NA	0.0777651	NA	NA	0.0701208
LS	IZ141	NA	NA	0.0564544	NA	NA	0.0730506
LS	IZ142	NA	NA	0.204166	NA	NA	0.11603
LS	IZ143	NA	NA	0.0984777	NA	NA	0.0651126
LS	IZ144	NA	NA	0.210765	NA	NA	0.155677
LS	IZ145	NA	NA	0.0702595	NA	NA	0.0530086
LS	IZ146	NA	NA	0.0654523	NA	NA	0.0609391
LS	IZ147	NA	NA	0.043238	NA	NA	0.0292179
LS	IZ148	NA	NA	0.129105	NA	NA	0.147755
LS	IZ149	NA	NA	0.0360289	NA	NA	0.11352
LS	IZ150	NA	NA	0.0450393	NA	NA	0.0630317
LS	IZ151	NA	NA	0.0753645	NA	NA	0.0429888
LS	IZ152	NA	NA	0.0624542	NA	NA	0.101006
LS	IZ153	NA	NA	0.0594513	NA	NA	0.0776348
LS	IZ154	NA	NA	0.0954808	NA	NA	0.0517615
LS	IZ155	NA	NA	0.0540449	NA	NA	0.0496656
LS	IZ156	NA	NA	0.0891731	NA	NA	0.058016
LS	IZ157	NA	NA	0.114098	NA	NA	0.187821
LS	IZ158	NA	NA	0.0924756	NA	NA	0.0809752
LS	IZ159	NA	NA	0.104784	NA	NA	0.0955834
LS	IZ160	NA	NA	0.0507424	NA	NA	0.0926585
LS	IZ161	NA	NA	0.0510444	NA	NA	0.130644
